sample,nm,period,height,gap,theta_1,theta_2,transmittance
18,0,0.640196736,0.3992156167,0.0963330744,13.0108517323,25.060258447,0.1536753298
18,1,0.640196736,0.3992156167,0.0963330744,13.0108517323,25.060258447,0.23024256829999998
18,2,0.640196736,0.3992156167,0.0963330744,13.0108517323,25.060258447,0.6006990119
18,3,0.640196736,0.3992156167,0.0963330744,13.0108517323,25.060258447,0.012943110700000001
19,0,0.6070178674,0.4006797052,0.1097227541,13.5805234544,25.936800114,0.6460587703
19,1,0.6070178674,0.4006797052,0.1097227541,13.5805234544,25.936800114,0.2961805894
20,0,0.5516881958,0.3802781846,0.09519513519999999,14.0365239189,28.0662698561,0.3005243895
20,1,0.5516881958,0.3802781846,0.09519513519999999,14.0365239189,28.0662698561,0.5186609056
20,2,0.5516881958,0.3802781846,0.09519513519999999,14.0365239189,28.0662698561,0.2071332569
21,0,0.6322390235,0.37418147939999996,0.09171359189999999,13.145022663299999,28.3396927377,0.6764087004
21,1,0.6322390235,0.37418147939999996,0.09171359189999999,13.145022663299999,28.3396927377,0.2230172402
22,0,0.5840059585,0.40514860259999996,0.105244321,13.0492776397,26.0789423657,0.3426692128
22,1,0.5840059585,0.40514860259999996,0.105244321,13.0492776397,26.0789423657,0.3815790942
22,2,0.5840059585,0.40514860259999996,0.105244321,13.0492776397,26.0789423657,0.30769741100000003
23,0,0.6580498329,0.3926633454,0.1065150493,13.988307043699999,28.805058697399996,0.6614366785
23,1,0.6580498329,0.3926633454,0.1065150493,13.988307043699999,28.805058697399996,0.2277876969
24,0,0.5411079444,0.3915682971,0.10629154380000001,12.662088479200001,25.4404186037,0.1377269176
24,1,0.5411079444,0.3915682971,0.10629154380000001,12.662088479200001,25.4404186037,0.2070231411
24,2,0.5411079444,0.3915682971,0.10629154380000001,12.662088479200001,25.4404186037,0.1011277766
25,0,0.6087040666,0.40181779799999995,0.1011705218,12.7555032496,27.5602654636,0.6759611789000001
25,1,0.6087040666,0.40181779799999995,0.1011705218,12.7555032496,27.5602654636,0.2702499118
26,0,0.5517453760000001,0.4322086224,0.10130971849999999,12.9858684682,26.6883934914,0.3572406171
26,1,0.5517453760000001,0.4322086224,0.10130971849999999,12.9858684682,26.6883934914,0.3183002552
26,2,0.5517453760000001,0.4322086224,0.10130971849999999,12.9858684682,26.6883934914,0.5003347390999999
27,0,0.5859196629,0.41844074200000003,0.0933112999,12.1651450222,26.6799560891,0.6838080565
27,1,0.5859196629,0.41844074200000003,0.0933112999,12.1651450222,26.6799560891,0.2767555334
28,0,0.6592680739,0.3636677965,0.1045949188,11.8347858428,28.959215584699997,0.0900978201
28,1,0.6592680739,0.3636677965,0.1045949188,11.8347858428,28.959215584699997,0.2001673986
28,2,0.6592680739,0.3636677965,0.1045949188,11.8347858428,28.959215584699997,0.4843754123
28,3,0.6592680739,0.3636677965,0.1045949188,11.8347858428,28.959215584699997,0.1806064357
29,0,0.6316543582999999,0.39461423450000005,0.09565794890000001,11.5916797004,28.5748701411,0.6572375933000001
29,1,0.6316543582999999,0.39461423450000005,0.09565794890000001,11.5916797004,28.5748701411,0.2436697987
30,0,0.6561352847999999,0.4292530068,0.0946583052,11.592610511300002,27.373736270100004,0.10905747460000001
30,1,0.6561352847999999,0.4292530068,0.0946583052,11.592610511300002,27.373736270100004,0.3271145075
30,2,0.6561352847999999,0.4292530068,0.0946583052,11.592610511300002,27.373736270100004,0.2062931341
30,3,0.6561352847999999,0.4292530068,0.0946583052,11.592610511300002,27.373736270100004,0.1418585492
31,0,0.6236419441,0.43390654149999996,0.10558027449999999,13.7143012405,27.8359337789,0.6752540476
31,1,0.6236419441,0.43390654149999996,0.10558027449999999,13.7143012405,27.8359337789,0.2671914194
32,0,0.5962404037,0.42489378380000004,0.0935322351,13.114684150999999,25.1344023459,0.2766813166
32,1,0.5962404037,0.42489378380000004,0.0935322351,13.114684150999999,25.1344023459,0.20090015530000002
32,2,0.5962404037,0.42489378380000004,0.0935322351,13.114684150999999,25.1344023459,0.4082973059
33,0,0.6593093551,0.4020608835,0.107233232,11.6805255969,25.3854029152,0.6448015205000001
33,1,0.6593093551,0.4020608835,0.107233232,11.6805255969,25.3854029152,0.2542767936
34,0,0.5554233486,0.4141405229,0.1002283016,12.9703396104,27.206047794,0.3359152847
34,1,0.5554233486,0.4141405229,0.1002283016,12.9703396104,27.206047794,0.27707461969999997
34,2,0.5554233486,0.4141405229,0.1002283016,12.9703396104,27.206047794,0.23269287079999998
35,0,0.5747254286,0.41540376310000005,0.10999187630000001,11.6615402483,26.6738840956,0.5636488325
36,0,0.6016439748,0.3729113497,0.1091982782,12.2930055435,25.8393338105,0.2585206074
36,1,0.6016439748,0.3729113497,0.1091982782,12.2930055435,25.8393338105,0.5220728939
36,2,0.6016439748,0.3729113497,0.1091982782,12.2930055435,25.8393338105,0.3396153081
37,0,0.6224621763,0.38726513079999997,0.0965758554,13.190821910599999,26.7628916707,0.6865371328
37,1,0.6224621763,0.38726513079999997,0.0965758554,13.190821910599999,26.7628916707,0.2437312563
38,0,0.5535462275999999,0.4103811744,0.0945757064,13.089602859300001,28.5884350079,0.3399909553
38,1,0.5535462275999999,0.4103811744,0.0945757064,13.089602859300001,28.5884350079,0.30894659480000003
38,2,0.5535462275999999,0.4103811744,0.0945757064,13.089602859300001,28.5884350079,0.4888152874
39,0,0.633965023,0.4107259413,0.0992648943,12.578663923699999,26.2892701171,0.6697429286000001
39,1,0.633965023,0.4107259413,0.0992648943,12.578663923699999,26.2892701171,0.2388361254
40,0,0.6572786714,0.38070531469999996,0.09838498080000001,11.797138335,25.1033871673,0.0929600667
40,1,0.6572786714,0.38070531469999996,0.09838498080000001,11.797138335,25.1033871673,0.293711253
40,2,0.6572786714,0.38070531469999996,0.09838498080000001,11.797138335,25.1033871673,0.0182400095
40,3,0.6572786714,0.38070531469999996,0.09838498080000001,11.797138335,25.1033871673,0.1561566182
41,0,0.5994745091,0.41897713729999997,0.0961661916,12.897147674100001,26.9614644938,0.6630177253
41,1,0.5994745091,0.41897713729999997,0.0961661916,12.897147674100001,26.9614644938,0.2718990507
42,0,0.6489551384000001,0.37099518090000005,0.0986965793,12.8007200986,27.866913040900002,0.1412284159
42,1,0.6489551384000001,0.37099518090000005,0.0986965793,12.8007200986,27.866913040900002,0.19602399420000002
42,2,0.6489551384000001,0.37099518090000005,0.0986965793,12.8007200986,27.866913040900002,0.12187327710000001
42,3,0.6489551384000001,0.37099518090000005,0.0986965793,12.8007200986,27.866913040900002,0.0709345813
43,0,0.6241692591,0.3712327694,0.0937177998,12.328138948900001,28.850598640100003,0.6894096282
43,1,0.6241692591,0.3712327694,0.0937177998,12.328138948900001,28.850598640100003,0.24707725270000003
44,0,0.6306106672999999,0.40258161929999997,0.1084297723,12.820313956500001,28.8410745482,0.2151564677
44,1,0.6306106672999999,0.40258161929999997,0.1084297723,12.820313956500001,28.8410745482,0.0490993008
44,2,0.6306106672999999,0.40258161929999997,0.1084297723,12.820313956500001,28.8410745482,0.1518024597
44,3,0.6306106672999999,0.40258161929999997,0.1084297723,12.820313956500001,28.8410745482,0.1179791804
45,0,0.6000008808,0.41339522079999996,0.10147851769999999,13.971779753599998,26.8783468734,0.6616021387
45,1,0.6000008808,0.41339522079999996,0.10147851769999999,13.971779753599998,26.8783468734,0.2741450277
46,0,0.5783515726,0.3855494632,0.0997943649,13.703751484300001,26.2719944539,0.3342269103
46,1,0.5783515726,0.3855494632,0.0997943649,13.703751484300001,26.2719944539,0.1912399477
46,2,0.5783515726,0.3855494632,0.0997943649,13.703751484300001,26.2719944539,0.34488455450000005
47,0,0.5839562454999999,0.3974880737,0.1099719049,14.014458669200001,26.6010420152,0.6411504388
47,1,0.5839562454999999,0.3974880737,0.1099719049,14.014458669200001,26.6010420152,0.32131697200000003
48,0,0.5544615581,0.363250413,0.1040436582,13.926824328699999,25.8467446604,0.232401456
48,1,0.5544615581,0.363250413,0.1040436582,13.926824328699999,25.8467446604,0.1842280246
48,2,0.5544615581,0.363250413,0.1040436582,13.926824328699999,25.8467446604,0.4863123285
49,0,0.5621219183,0.4074074092,0.1017459914,13.0810950314,25.7454187942,0.6084587502000001
50,0,0.6138868681,0.4162579639,0.1077650084,11.952286453900001,26.0471092114,0.2775975057
50,1,0.6138868681,0.4162579639,0.1077650084,11.952286453900001,26.0471092114,0.49864417380000003
50,2,0.6138868681,0.4162579639,0.1077650084,11.952286453900001,26.0471092114,0.2941371704
51,0,0.6578169997,0.38563708420000004,0.1033200351,12.1566106985,27.5050689342,0.6430545534
51,1,0.6578169997,0.38563708420000004,0.1033200351,12.1566106985,27.5050689342,0.24926527850000002
52,0,0.5547563888,0.3768861853,0.0901945465,12.367779970299999,25.9032295315,0.2529616926
52,1,0.5547563888,0.3768861853,0.0901945465,12.367779970299999,25.9032295315,0.042741772000000004
52,2,0.5547563888,0.3768861853,0.0901945465,12.367779970299999,25.9032295315,0.3667143657
53,0,0.6537676988000001,0.4050836544,0.1096200883,13.4324713528,26.1248786564,0.6608013989
53,1,0.6537676988000001,0.4050836544,0.1096200883,13.4324713528,26.1248786564,0.23684003650000002
54,0,0.657018558,0.4025273059,0.104350699,11.5637369496,29.1105446975,0.1166574495
54,1,0.657018558,0.4025273059,0.104350699,11.5637369496,29.1105446975,0.0885087285
54,2,0.657018558,0.4025273059,0.104350699,11.5637369496,29.1105446975,0.08449924539999999
54,3,0.657018558,0.4025273059,0.104350699,11.5637369496,29.1105446975,0.094310984
55,0,0.5732347305,0.3974663,0.1085664016,12.4074080938,25.672992550900002,0.5736352096999999
56,0,0.6011952347999999,0.4069741622,0.104956035,12.8233389672,27.971807841900002,0.31574319559999997
56,1,0.6011952347999999,0.4069741622,0.104956035,12.8233389672,27.971807841900002,0.359319583
56,2,0.6011952347999999,0.4069741622,0.104956035,12.8233389672,27.971807841900002,0.2625634478
57,0,0.6245476483,0.36253009630000005,0.10805235769999999,12.280616806900001,25.7277646608,0.6533386593
57,1,0.6245476483,0.36253009630000005,0.10805235769999999,12.280616806900001,25.7277646608,0.2802132462
58,0,0.6426895196,0.41184853200000004,0.10211646699999999,12.315136804000002,25.560202273,0.175685442
58,1,0.6426895196,0.41184853200000004,0.10211646699999999,12.315136804000002,25.560202273,0.47744955
58,2,0.6426895196,0.41184853200000004,0.10211646699999999,12.315136804000002,25.560202273,0.14998024199999999
58,3,0.6426895196,0.41184853200000004,0.10211646699999999,12.315136804000002,25.560202273,0.1243569153
59,0,0.57283981,0.3914960237,0.090031185,13.163341686099999,28.6803309293,0.7021875387000001
60,0,0.5514058359,0.3993232768,0.0922514475,13.385700841099998,28.4058700525,0.33677603729999994
60,1,0.5514058359,0.3993232768,0.0922514475,13.385700841099998,28.4058700525,0.2664957086
60,2,0.5514058359,0.3993232768,0.0922514475,13.385700841099998,28.4058700525,0.2453218143
61,0,0.6162106257,0.4346008816,0.10679721869999999,13.6007512319,27.650294269299998,0.6417441851000001
61,1,0.6162106257,0.4346008816,0.10679721869999999,13.6007512319,27.650294269299998,0.2879728081
62,0,0.646123094,0.3961869463,0.09957536630000001,13.845123466099999,24.7339325923,0.1410365749
62,1,0.646123094,0.3961869463,0.09957536630000001,13.845123466099999,24.7339325923,0.1768905064
62,2,0.646123094,0.3961869463,0.09957536630000001,13.845123466099999,24.7339325923,0.6120156979
62,3,0.646123094,0.3961869463,0.09957536630000001,13.845123466099999,24.7339325923,0.050845869
63,0,0.6177048792000001,0.4329825973,0.0936672276,12.7860011202,28.3954957963,0.6889462271
63,1,0.6177048792000001,0.4329825973,0.0936672276,12.7860011202,28.3954957963,0.2447388136
64,0,0.6541637354,0.41781220490000004,0.1011033706,11.853618535899999,25.1842817991,0.1091410059
64,1,0.6541637354,0.41781220490000004,0.1011033706,11.853618535899999,25.1842817991,0.0033273772
64,2,0.6541637354,0.41781220490000004,0.1011033706,11.853618535899999,25.1842817991,0.2237036329
64,3,0.6541637354,0.41781220490000004,0.1011033706,11.853618535899999,25.1842817991,0.0817544201
65,0,0.558541241,0.41369628049999996,0.1085539386,12.882445564700001,29.144227064099997,0.6130585697
66,0,0.5807257717000001,0.3972681388,0.10649062150000001,13.973916268,25.437303289899997,0.3338906947
66,1,0.5807257717000001,0.3972681388,0.10649062150000001,13.973916268,25.437303289899997,0.1708525504
66,2,0.5807257717000001,0.3972681388,0.10649062150000001,13.973916268,25.437303289899997,0.25891587850000003
67,0,0.6476279415999999,0.4216829151,0.0941816073,12.369723153699999,28.7759868912,0.7376062590000001
67,1,0.6476279415999999,0.4216829151,0.0941816073,12.369723153699999,28.7759868912,0.1994167839
68,0,0.6016777628,0.3725521552,0.09512952279999999,13.953847615199999,27.4425600973,0.24604816920000003
68,1,0.6016777628,0.3725521552,0.09512952279999999,13.953847615199999,27.4425600973,0.3431547003
68,2,0.6016777628,0.3725521552,0.09512952279999999,13.953847615199999,27.4425600973,0.31938417469999997
69,0,0.6057802599000001,0.4288789573,0.09563148029999999,13.4231802272,30.1145222631,0.7302817401999999
69,1,0.6057802599000001,0.4288789573,0.09563148029999999,13.4231802272,30.1145222631,0.21722855679999997
70,0,0.629167444,0.4179377665,0.09480022380000001,13.5073408743,26.1451469665,0.23982433109999998
70,1,0.629167444,0.4179377665,0.09480022380000001,13.5073408743,26.1451469665,0.3682117514
70,2,0.629167444,0.4179377665,0.09480022380000001,13.5073408743,26.1451469665,0.0678407501
70,3,0.629167444,0.4179377665,0.09480022380000001,13.5073408743,26.1451469665,0.0713854035
71,0,0.5660648557,0.4012461614,0.1012020505,13.238294717899999,28.358186146999998,0.6493810629999999
72,0,0.6368019335,0.3779713554,0.10673482769999999,14.0636911717,26.1912489487,0.1549580329
72,1,0.6368019335,0.3779713554,0.10673482769999999,14.0636911717,26.1912489487,0.6116471075
72,2,0.6368019335,0.3779713554,0.10673482769999999,14.0636911717,26.1912489487,0.45950701780000003
72,3,0.6368019335,0.3779713554,0.10673482769999999,14.0636911717,26.1912489487,0.056455321399999994
73,0,0.5859790076,0.3763557147,0.0927388863,13.301488417,26.170826997600003,0.7157726539
73,1,0.5859790076,0.3763557147,0.0927388863,13.301488417,26.170826997600003,0.248242023
74,0,0.6525807666,0.36161634130000003,0.1098663335,12.151671611500001,29.6846798604,0.1023806685
74,1,0.6525807666,0.36161634130000003,0.1098663335,12.151671611500001,29.6846798604,0.105771654
74,2,0.6525807666,0.36161634130000003,0.1098663335,12.151671611500001,29.6846798604,0.1491647395
74,3,0.6525807666,0.36161634130000003,0.1098663335,12.151671611500001,29.6846798604,0.1438360631
75,0,0.5715480579,0.3664586061,0.096648494,13.3350237074,25.047543345100003,0.6686378338000001
76,0,0.6102286933,0.41450157509999996,0.0967536186,11.9808193271,27.597332209,0.28160211539999996
76,1,0.6102286933,0.41450157509999996,0.0967536186,11.9808193271,27.597332209,0.19659279710000002
76,2,0.6102286933,0.41450157509999996,0.0967536186,11.9808193271,27.597332209,0.2557109815
77,0,0.6199636114,0.39018505659999997,0.09937042439999999,11.5359106377,27.615769384,0.6382882103
77,1,0.6199636114,0.39018505659999997,0.09937042439999999,11.5359106377,27.615769384,0.2926833133
78,0,0.6143375503,0.4074037458,0.1000953534,12.972936436400001,28.6012365311,0.2740921552
78,1,0.6143375503,0.4074037458,0.1000953534,12.972936436400001,28.6012365311,0.49965579109999997
78,2,0.6143375503,0.4074037458,0.1000953534,12.972936436400001,28.6012365311,0.2428992375
79,0,0.6351055432,0.3904169379,0.1002011875,12.5886823623,30.0813748505,0.6691593174
79,1,0.6351055432,0.3904169379,0.1002011875,12.5886823623,30.0813748505,0.2364844752
80,0,0.6393618738,0.39510565049999996,0.1097257033,13.211724805,30.042503359,0.19988180190000002
80,1,0.6393618738,0.39510565049999996,0.1097257033,13.211724805,30.042503359,0.1818089334
80,2,0.6393618738,0.39510565049999996,0.1097257033,13.211724805,30.042503359,0.25063491460000004
80,3,0.6393618738,0.39510565049999996,0.1097257033,13.211724805,30.042503359,0.1021615212
81,0,0.6110118911,0.372462856,0.097231734,12.4954284893,29.6247967286,0.6103454331999999
81,1,0.6110118911,0.372462856,0.097231734,12.4954284893,29.6247967286,0.29139618279999996
82,0,0.6467515361,0.38279423619999997,0.0974645269,12.2834920736,25.673859614899996,0.1482254848
82,1,0.6467515361,0.38279423619999997,0.0974645269,12.2834920736,25.673859614899996,0.051712674199999996
82,2,0.6467515361,0.38279423619999997,0.0974645269,12.2834920736,25.673859614899996,0.15672054789999998
82,3,0.6467515361,0.38279423619999997,0.0974645269,12.2834920736,25.673859614899996,0.07628804089999999
83,0,0.612983093,0.3655847189,0.0995418308,12.0593471773,28.0387029248,0.6045946912
83,1,0.612983093,0.3655847189,0.0995418308,12.0593471773,28.0387029248,0.2980005987
84,0,0.5543130589999999,0.4310271616,0.0905080012,14.070900916800001,25.1786103822,0.29980579399999996
84,1,0.5543130589999999,0.4310271616,0.0905080012,14.070900916800001,25.1786103822,0.5112596971
84,2,0.5543130589999999,0.4310271616,0.0905080012,14.070900916800001,25.1786103822,0.3349008396
85,0,0.6192128056,0.3794924686,0.09062999029999999,12.572216091,27.9526132294,0.683861952
85,1,0.6192128056,0.3794924686,0.09062999029999999,12.572216091,27.9526132294,0.2370292402
86,0,0.6352857448,0.3798975576,0.103278046,13.549898976700002,25.2508806857,0.1524758609
86,1,0.6352857448,0.3798975576,0.103278046,13.549898976700002,25.2508806857,0.4571679225
86,2,0.6352857448,0.3798975576,0.103278046,13.549898976700002,25.2508806857,0.5348053233
86,3,0.6352857448,0.3798975576,0.103278046,13.549898976700002,25.2508806857,0.11319840980000001
87,0,0.5827529354,0.4135885831,0.0964032807,13.458387883499999,25.437327715,0.6808284025
87,1,0.5827529354,0.4135885831,0.0964032807,13.458387883499999,25.437327715,0.2741153039
88,0,0.6346413304999999,0.3727292894,0.1009140962,13.41841445,29.0776299434,0.17004082350000002
88,1,0.6346413304999999,0.3727292894,0.1009140962,13.41841445,29.0776299434,0.4461146532
88,2,0.6346413304999999,0.3727292894,0.1009140962,13.41841445,29.0776299434,0.3875724293
88,3,0.6346413304999999,0.3727292894,0.1009140962,13.41841445,29.0776299434,0.025997102
89,0,0.6177456023,0.4042235473,0.0916786453,12.9729814655,27.1583855348,0.679372148
89,1,0.6177456023,0.4042235473,0.0916786453,12.9729814655,27.1583855348,0.2453719173
90,0,0.5838212786,0.4313167114,0.0975209525,13.4747633078,28.9155019248,0.40630740950000005
90,1,0.5838212786,0.4313167114,0.0975209525,13.4747633078,28.9155019248,0.2919987177
90,2,0.5838212786,0.4313167114,0.0975209525,13.4747633078,28.9155019248,0.15003762910000001
91,0,0.6518268222,0.3692982638,0.0926914041,12.755081427999999,28.3431734151,0.6487623513999999
91,1,0.6518268222,0.3692982638,0.0926914041,12.755081427999999,28.3431734151,0.2412239646
92,0,0.6556158138,0.43470208439999997,0.0971626842,11.6334300013,27.4261484872,0.1134018301
92,1,0.6556158138,0.43470208439999997,0.0971626842,11.6334300013,27.4261484872,0.0131231324
92,2,0.6556158138,0.43470208439999997,0.0971626842,11.6334300013,27.4261484872,0.11543304859999999
92,3,0.6556158138,0.43470208439999997,0.0971626842,11.6334300013,27.4261484872,0.26044529850000003
93,0,0.5656019545000001,0.3859443496,0.0969425942,13.454271376600001,24.925490763499997,0.6510249603999999
94,0,0.6518017475,0.36204179799999997,0.090888775,12.476939523099999,29.1760883357,0.0783120536
94,1,0.6518017475,0.36204179799999997,0.090888775,12.476939523099999,29.1760883357,0.39488944229999995
94,2,0.6518017475,0.36204179799999997,0.090888775,12.476939523099999,29.1760883357,0.0745539614
94,3,0.6518017475,0.36204179799999997,0.090888775,12.476939523099999,29.1760883357,0.0218279502
95,0,0.5534034461,0.41549243189999996,0.0906651735,12.7193794886,26.520298485,0.6334202777
96,0,0.6147888869,0.3776717382,0.1079174338,11.9775541426,27.0872788777,0.251455734
96,1,0.6147888869,0.3776717382,0.1079174338,11.9775541426,27.0872788777,0.1142248751
96,2,0.6147888869,0.3776717382,0.1079174338,11.9775541426,27.0872788777,0.42455263320000003
97,0,0.551803785,0.41972878259999996,0.10166248130000001,12.2892547816,26.7870638016,0.5772067891999999
98,0,0.5696627469,0.3889192008,0.1032850916,13.0480045741,29.8109351056,0.30130339829999997
98,1,0.5696627469,0.3889192008,0.1032850916,13.0480045741,29.8109351056,0.5351724308
98,2,0.5696627469,0.3889192008,0.1032850916,13.0480045741,29.8109351056,0.0151934317
99,0,0.5578669337,0.436755865,0.1027716408,11.6622260263,28.911074266700002,0.6438697953000001
100,0,0.627539478,0.3946495903,0.0912472523,11.7648613874,25.252653002600002,0.2298381626
100,1,0.627539478,0.3946495903,0.0912472523,11.7648613874,25.252653002600002,0.1295974535
100,2,0.627539478,0.3946495903,0.0912472523,11.7648613874,25.252653002600002,0.1570702448
100,3,0.627539478,0.3946495903,0.0912472523,11.7648613874,25.252653002600002,0.0066541401
101,0,0.5622982072,0.4315379715,0.10519952369999999,14.0232127601,26.921471432399997,0.6538549365999999
102,0,0.6532321649,0.3682308588,0.09391450789999999,13.115857739,29.5602049293,0.0787462123
102,1,0.6532321649,0.3682308588,0.09391450789999999,13.115857739,29.5602049293,0.2858685527
102,2,0.6532321649,0.3682308588,0.09391450789999999,13.115857739,29.5602049293,0.3147841261
102,3,0.6532321649,0.3682308588,0.09391450789999999,13.115857739,29.5602049293,0.059049940700000005
103,0,0.6490460204,0.37280371590000005,0.0988193163,13.2876993476,26.446285517199996,0.7151324044
103,1,0.6490460204,0.37280371590000005,0.0988193163,13.2876993476,26.446285517199996,0.21265601429999997
104,0,0.6184744633,0.4238389904,0.1092849156,12.4101810342,29.4935596316,0.3189438194
104,1,0.6184744633,0.4238389904,0.1092849156,12.4101810342,29.4935596316,0.181206707
104,2,0.6184744633,0.4238389904,0.1092849156,12.4101810342,29.4935596316,0.1715195028
105,0,0.5671257393,0.3976756118,0.10409697720000001,14.013313218299999,24.903437554299998,0.6382994216
106,0,0.5510969938,0.432941041,0.0958552308,13.8693435228,29.8383659529,0.39861905329999997
106,1,0.5510969938,0.432941041,0.0958552308,13.8693435228,29.8383659529,0.36583040840000003
106,2,0.5510969938,0.432941041,0.0958552308,13.8693435228,29.8383659529,0.17724043039999998
107,0,0.65344588,0.42876063340000004,0.09827900619999999,11.5981340429,28.9643442693,0.6843536602
107,1,0.65344588,0.42876063340000004,0.09827900619999999,11.5981340429,28.9643442693,0.2229951059
108,0,0.5710691334,0.41892868479999995,0.0903311182,12.3672572705,26.0140499815,0.3826965989
108,1,0.5710691334,0.41892868479999995,0.0903311182,12.3672572705,26.0140499815,0.3304113067
108,2,0.5710691334,0.41892868479999995,0.0903311182,12.3672572705,26.0140499815,0.1451286515
109,0,0.6212455974000001,0.40791681020000004,0.09801717039999999,12.920917512,28.0550507506,0.677786013
109,1,0.6212455974000001,0.40791681020000004,0.09801717039999999,12.920917512,28.0550507506,0.2562481143
110,0,0.6570035557,0.43502268619999995,0.096837584,11.9460720321,28.5659160662,0.1066969048
110,1,0.6570035557,0.43502268619999995,0.096837584,11.9460720321,28.5659160662,0.3186032847
110,2,0.6570035557,0.43502268619999995,0.096837584,11.9460720321,28.5659160662,0.4694291255
110,3,0.6570035557,0.43502268619999995,0.096837584,11.9460720321,28.5659160662,0.0153481343
111,0,0.5689450765,0.4100591625,0.10290853189999999,13.3564079461,25.239797508200002,0.6397573294
112,0,0.5645291987,0.38971338409999995,0.0942054411,13.8298098523,25.0711585549,0.2341850564
112,1,0.5645291987,0.38971338409999995,0.0942054411,13.8298098523,25.0711585549,0.4953399428
112,2,0.5645291987,0.38971338409999995,0.0942054411,13.8298098523,25.0711585549,0.42952913049999997
113,0,0.5868594550999999,0.3611681517,0.09184372710000001,12.6720087766,29.819105995999998,0.7238125331
113,1,0.5868594550999999,0.3611681517,0.09184372710000001,12.6720087766,29.819105995999998,0.2443670946
114,0,0.6029843844,0.4334689951,0.1058773611,11.990014461800001,26.8653887742,0.3331226661
114,1,0.6029843844,0.4334689951,0.1058773611,11.990014461800001,26.8653887742,0.32846989390000003
114,2,0.6029843844,0.4334689951,0.1058773611,11.990014461800001,26.8653887742,0.23603009870000002
115,0,0.565874695,0.3728250796,0.10679900070000001,13.7357315675,27.0488159389,0.6166876962
116,0,0.6078397793,0.36041821630000004,0.1068284762,13.4976718703,26.9497665577,0.2314298468
116,1,0.6078397793,0.36041821630000004,0.1068284762,13.4976718703,26.9497665577,0.34728022740000003
116,2,0.6078397793,0.36041821630000004,0.1068284762,13.4976718703,26.9497665577,0.4456172872
117,0,0.6156062627000001,0.4191491289,0.0949547139,12.4040619244,26.581504201599998,0.6444440498
117,1,0.6156062627000001,0.4191491289,0.0949547139,12.4040619244,26.581504201599998,0.2760935617
118,0,0.640196736,0.3992156167,0.0963330744,13.0108517323,25.060258447,0.1536753989
118,1,0.640196736,0.3992156167,0.0963330744,13.0108517323,25.060258447,0.2479977419
118,2,0.640196736,0.3992156167,0.0963330744,13.0108517323,25.060258447,0.42165293270000004
118,3,0.640196736,0.3992156167,0.0963330744,13.0108517323,25.060258447,0.0749700921
119,0,0.6070178674,0.4006797052,0.1097227541,13.5805234544,25.936800114,0.6460587689
119,1,0.6070178674,0.4006797052,0.1097227541,13.5805234544,25.936800114,0.2961805924
120,0,0.5516881958,0.3802781846,0.09519513519999999,14.0365239189,28.0662698561,0.3005244494
120,1,0.5516881958,0.3802781846,0.09519513519999999,14.0365239189,28.0662698561,0.37222863409999996
120,2,0.5516881958,0.3802781846,0.09519513519999999,14.0365239189,28.0662698561,0.0843095449
121,0,0.6322390235,0.37418147939999996,0.09171359189999999,13.145022663299999,28.3396927377,0.6764087066
121,1,0.6322390235,0.37418147939999996,0.09171359189999999,13.145022663299999,28.3396927377,0.2230172359
122,0,0.5840059585,0.40514860259999996,0.105244321,13.0492776397,26.0789423657,0.3426692266
122,1,0.5840059585,0.40514860259999996,0.105244321,13.0492776397,26.0789423657,0.37916843969999997
122,2,0.5840059585,0.40514860259999996,0.105244321,13.0492776397,26.0789423657,0.3819057381
123,0,0.6580498329,0.3926633454,0.1065150493,13.988307043699999,28.805058697399996,0.6614366047
123,1,0.6580498329,0.3926633454,0.1065150493,13.988307043699999,28.805058697399996,0.2277876986
124,0,0.5411079444,0.3915682971,0.10629154380000001,12.662088479200001,25.4404186037,0.1377269794
124,1,0.5411079444,0.3915682971,0.10629154380000001,12.662088479200001,25.4404186037,0.10248177539999999
124,2,0.5411079444,0.3915682971,0.10629154380000001,12.662088479200001,25.4404186037,0.0697703814
125,0,0.6087040666,0.40181779799999995,0.1011705218,12.7555032496,27.5602654636,0.6759614146999999
125,1,0.6087040666,0.40181779799999995,0.1011705218,12.7555032496,27.5602654636,0.2702499115
126,0,0.5517453760000001,0.4322086224,0.10130971849999999,12.9858684682,26.6883934914,0.35724060869999996
126,1,0.5517453760000001,0.4322086224,0.10130971849999999,12.9858684682,26.6883934914,0.1109661369
126,2,0.5517453760000001,0.4322086224,0.10130971849999999,12.9858684682,26.6883934914,0.0641446299
127,0,0.5859196629,0.41844074200000003,0.0933112999,12.1651450222,26.6799560891,0.6838080149
127,1,0.5859196629,0.41844074200000003,0.0933112999,12.1651450222,26.6799560891,0.27675553329999997
128,0,0.6592680739,0.3636677965,0.1045949188,11.8347858428,28.959215584699997,0.0900977356
128,1,0.6592680739,0.3636677965,0.1045949188,11.8347858428,28.959215584699997,0.582372137
128,2,0.6592680739,0.3636677965,0.1045949188,11.8347858428,28.959215584699997,0.20920100079999998
128,3,0.6592680739,0.3636677965,0.1045949188,11.8347858428,28.959215584699997,0.1599571051
129,0,0.6316543582999999,0.39461423450000005,0.09565794890000001,11.5916797004,28.5748701411,0.6572375809
129,1,0.6316543582999999,0.39461423450000005,0.09565794890000001,11.5916797004,28.5748701411,0.2436697995
